Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
10297540,Tainted Blood,Arnaldur Indriðason,"Indriðason, Arnaldur",,"=""140907840X""","=""9781409078401""",0,3.81,Vintage,ebook,0,2006,2000,,2015/05/02,kobo,kobo (#1004),read,,,,1,0
498406,"The Draining Lake (Inspector Erlendur, #6)",Arnaldur Indriðason,"Indriðason, Arnaldur",Bernard Scudder,"=""1846550955""","=""9781846550959""",0,3.89,Harvill Secker,Paperback,400,2007,2004,,2012/12/21,"to-read, kobo","to-read (#239), kobo (#1003)",to-read,,,,0,0
17425885,Voices,Arnaldur Indriðason,"Indriðason, Arnaldur",Bernard Scudder,"=""1407020978""","=""9781407020976""",0,3.87,Vintage Digital,Kindle Edition,368,2008,2002,,2015/05/02,kobo,kobo (#1002),read,,,,1,0
6316205,"The Case of the Missing Servant (Vish Puri, #1)",Tarquin Hall,"Hall, Tarquin",,"=""0771038259""","=""9780771038259""",0,3.74,"Toronto, ON, Canada: McClelland & Stewart",Hardcover,311,2009,2009,,2015/05/02,to-read,to-read (#564),to-read,,,,0,0
6356381,The Twitter Book,Tim O'Reilly,"O'Reilly, Tim",Sarah Milstein,"=""0596802811""","=""9780596802813""",4,3.65,O'Reilly Media,Paperback,234,2009,2009,2015/05/02,2015/05/01,,,read,,,,1,0
5358,The Firm,Robin Waterfield,"Waterfield, Robin",John Grisham,"=""0582418275""","=""9780582418271""",5,4.06,Addison Wesley Publishing Company,Paperback,76,2000,1991,2015/05/01,2015/03/21,,,read,,,,1,0
21920942,Genocide of One,Kazuaki Takano,"Takano, Kazuaki",Philip Gabriel,"=""031622622X""","=""9780316226226""",3,4.00,Mulholland Books,Hardcover,506,2014,2011,2015/05/01,2015/01/24,,,read,,,,1,0
22609522,"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice",Bill Browder,"Browder, Bill",,"=""147675571X""","=""9781476755717""",0,4.44,Simon & Schuster,Hardcover,380,2015,2015,,2015/04/29,to-read,to-read (#563),to-read,,,,0,0
14568987,The Art Forger,Barbara A. Shapiro,"Shapiro, Barbara A.",B.A. Shapiro,"=""1616201320""","=""9781616201326""",0,3.75,Algonquin Books of Chapel Hill,Hardcover,355,2012,2012,,2015/04/29,to-read,to-read (#562),to-read,,,,0,0
13602390,"Alone (The Girl in the Box, #1)",Robert J. Crane,"Crane, Robert J.",,"=""""","=""""",0,3.91,Robert J. Crane,Kindle Edition,166,2012,2012,,2015/04/28,to-read,to-read (#561),to-read,,,,0,0
23153154,"Memory Man (Amos Decker, #1)",David Baldacci,"Baldacci, David",,"=""1455559822""","=""9781455559824""",0,4.12,Grand Central Publishing,Hardcover,416,2015,2015,,2015/04/27,kobo,kobo (#998),read,,,,1,0
23807,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.25,Arrow Books,Paperback,421,2002,1988,,2015/04/24,to-read,to-read (#559),to-read,,,,0,0
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.07,Dutton,Hardcover,454,2000,1981,,2015/04/24,to-read,to-read (#560),to-read,,,,0,0
17994,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,Simon Singh,"Singh, Simon",,"=""0385495323""","=""9780385495325""",5,4.30,Anchor,Paperback,432,2000,1999,2015/04/24,2015/04/12,kobo,kobo (#997),read,,,,1,0
899815,Brotherly Love,Pete Dexter,"Dexter, Pete",,"=""0140167730""","=""9780140167733""",0,3.83,Penguin Books,Paperback,288,1992,1991,,2015/04/22,to-read,to-read (#558),to-read,,,,0,0
6865930,Killer,Dave Zeltserman,"Zeltserman, Dave",,"=""184668644X""","=""9781846686443""",0,4.20,Serpent's Tail,Paperback,214,2010,2010,,2015/04/22,to-read,to-read (#557),to-read,,,,0,0
10003400,The Net Delusion: The Dark Side of Internet Freedom,Evgeny Morozov,"Morozov, Evgeny",,"=""1586488759""","=""9781586488758""",0,3.68,PublicAffairs,Kindle Edition,432,2011,2010,,2015/04/17,to-read,to-read (#556),to-read,,,,0,0
13587160,"To Save Everything, Click Here: The Folly of Technological Solutionism",Evgeny Morozov,"Morozov, Evgeny",,"=""1610391381""","=""9781610391382""",0,3.68,PublicAffairs,Hardcover,415,2013,2013,,2015/04/17,to-read,to-read (#555),to-read,,,,0,0
6466114,Delete: The Virtue of Forgetting in the Digital Age,Viktor Mayer-Schönberger,"Mayer-Schönberger, Viktor",,"=""0691138613""","=""9780691138619""",0,3.48,Princeton University Press,Hardcover,256,2009,2009,,2015/04/17,to-read,to-read (#554),to-read,,,,0,0
3231474,System,Karl Olsberg,"Olsberg, Karl",,"=""3746623677""","=""9783746623672""",0,3.74,Aufbau Verlag,Paperback,403,2007,2007,,2015/04/17,to-read,to-read (#553),to-read,,,,0,0
18693040,Delete,Karl Olsberg,"Olsberg, Karl",,"=""3833309393""","=""9783833309397""",0,3.68,Berlin Verlag ,Paperback,464,2013,2013,,2015/04/17,to-read,to-read (#552),to-read,,,,0,0
11331988,Die Datenfresser,Constanze Kurz,"Kurz, Constanze",Frank Rieger,"=""3100485181""","=""9783100485182""",3,3.44,S. Fischer Verlag,Hardcover,272,,2011,2015/04/17,2015/04/14,,,read,,,,1,0
18778313,Sea of Stone (Fire & Ice #4),Michael Ridpath,"Ridpath, Michael",,"=""1782393919""","=""9781782393917""",5,4.20,Corvus,Paperback,320,2014,2014,2015/04/14,2015/03/22,,,read,,,,1,0
454571,"Death Of A Hollow Man (Chief Inspector Barnaby, #2)",Caroline Graham,"Graham, Caroline",,"=""1933397268""","=""9781933397269""",0,3.89,Felony & Mayhem,Paperback,296,2006,1989,,2011/07/24,"to-read, kobo","to-read (#113), kobo (#993)",to-read,,,,0,0
14868605,Paprika,Erich Von Stroheim,"Stroheim, Erich Von",,"=""030737727X""","=""9780307377272""",0,3.19,Macaulay,Hardcover,320,1935,1993,,2015/04/12,kobo,kobo (#996),read,,,,1,0
39664,Rita Hayworth and Shawshank Redemption,Stephen        King,"King, Stephen",,"=""0896214400""","=""9780896214408""",0,4.49,Thorndike Press,Hardcover,181,1982,1982,,2015/04/12,kobo,kobo (#992),read,,,,1,0
22833206,The Good Girl,Mary Kubica,"Kubica, Mary",,"=""1460330196""","=""9781460330197""",0,3.81,MIRA,ebook,400,2014,2014,,2015/04/12,kobo,kobo (#994),read,,,,1,0
22080602,The Storyteller,Jodi Picoult,"Picoult, Jodi",,"=""1476753423""","=""9781476753423""",0,4.30,Washington Square Press,Paperback,460,2013,2013,,2015/04/12,kobo,kobo (#995),read,,,,1,0
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",0,4.17,Roc,Paperback,297,2000,1968,,2015/04/11,kobo,kobo (#991),read,,,,1,0
10176670,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0061739251""","=""9780061739255""",0,4.28,William Morrow Paperbacks,Kindle Edition,320,2009,1939,,2015/04/10,kobo,kobo (#977),read,,,,1,0
34896,The Ice Dragon,George R.R. Martin,"Martin, George R.R.",Anne Yvonne Gilbert,"=""0765316315""","=""9780765316318""",0,3.74,Starscape,Hardcover,112,2006,1980,,2015/04/11,kobo,kobo (#989),read,,,,1,0
409207,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",0,4.45,Bantam Spectra,Mass Market Paperback,835,1997,1996,,2015/04/11,kobo,kobo (#987),read,,,,1,0
1187138,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,"=""0553582038""","=""9780553582031""",0,4.17,Random House Worlds,Paperback,753,2007,2005,,2015/04/11,kobo,kobo (#985),read,,,,1,0
62291,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,"=""055357342X""","=""9780553573428""",0,4.55,Bantam,Mass Market Paperback,1177,2003,2000,,2015/04/11,kobo,kobo (#983),read,,,,1,0
374855,"A Clash of Kings (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553579908""","=""9780553579901""",5,4.42,Bantam Books,Mass Market Paperback,1009,2011,1998,2011/10/03,2011/09/05,kobo,kobo (#984),read,,,,1,0
647683,"Red Square (Arkady Renko, #3)",Martin Cruz Smith,"Smith, Martin Cruz",,"=""0006472575""","=""9780006472575""",0,3.97,Ballantine Publishing Group,Paperback,473,1993,1992,,2015/04/11,kobo,kobo (#982),read,,,,1,0
778285,"Polar Star (Arkady Renko, #2)",Martin Cruz Smith,"Smith, Martin Cruz",,"=""0345367650""","=""9780345367655""",0,3.98,Ballantine Books,Mass Market Paperback,384,1990,1989,,2015/04/11,kobo,kobo (#981),read,,,,1,0
2772890,"Stalin's Ghost (Arkady Renko, #6)",Martin Cruz Smith,"Smith, Martin Cruz",,"=""0743276736""","=""9780743276733""",0,3.80,Gallery Books,Paperback,352,2008,2007,,2015/04/11,kobo,kobo (#980),read,,,,1,0
151350,"Wolves Eat Dogs (Arkady Renko, #5)",Martin Cruz Smith,"Smith, Martin Cruz",,"=""0671775952""","=""9780671775957""",0,3.92,Pocket Books,Paperback,336,2006,2004,,2015/04/11,kobo,kobo (#979),read,,,,1,0
638386,"Mr. Midshipman Hornblower (Hornblower Saga: Chronological Order, #1)",C.S. Forester,"Forester, C.S.",,"=""0316289124""","=""9780316289122""",0,4.18,Back Bay Books,Paperback,310,1998,1950,,2015/04/10,kobo,kobo (#976),read,,,,1,0
14848776,Lieutenant Hornblower,C.S. Forester,"Forester, C.S.",,"=""0241955513""","=""9780241955512""",0,4.32,Michael Joseph,Paperback,352,2011,1952,,2015/04/10,kobo,kobo (#975),read,,,,1,0
2451001,Hornblower and the Hotspur,C.S. Forester,"Forester, C.S.",,"=""014002901X""","=""9780140029017""",0,4.31,Penguin UK,Paperback,417,2006,1962,,2015/04/10,kobo,kobo (#974),read,,,,1,0
77038,"Hornblower and the Atropos (Hornblower Saga: Chronological Order, #5)",C.S. Forester,"Forester, C.S.",,"=""0316289299""","=""9780316289290""",0,4.25,Back Bay Books,Paperback,342,1985,1953,,2015/04/10,kobo,kobo (#973),read,,,,1,0
1466310,The Happy Return,C.S. Forester,"Forester, C.S.",,"=""0141027053""","=""9780141027050""",0,4.29,Penguin,,204,,1937,,2015/04/10,kobo,kobo (#972),read,,,,1,0
90951,"Ship of the Line (Hornblower Saga: Chronological Order, #7)",C.S. Forester,"Forester, C.S.",,"=""0316289361""","=""9780316289368""",0,4.32,Back Bay Books,Paperback,292,1999,1938,,2015/04/10,kobo,kobo (#971),read,,,,1,0
90952,"Flying Colours (Hornblower Saga: Chronological Order, #8)",C.S. Forester,"Forester, C.S.",,"=""0316289396""","=""9780316289399""",0,4.35,Back Bay Books,Paperback,256,1989,1938,,2015/04/10,kobo,kobo (#970),read,,,,1,0
77039,"Commodore Hornblower (Hornblower Saga: Chronological Order, #9)",C.S. Forester,"Forester, C.S.",,"=""0316289388""","=""9780316289382""",0,4.25,Back Bay Books,Paperback,343,2000,1945,,2015/04/10,kobo,kobo (#969),read,,,,1,0
77041,"Lord Hornblower (Hornblower Saga: Chronological Order, #10)",C.S. Forester,"Forester, C.S.",,"=""0316289434""","=""9780316289436""",0,4.11,Back Bay Books,Paperback,293,1989,1946,,2015/04/10,kobo,kobo (#968),read,,,,1,0
77037,"Admiral Hornblower in the West Indies (Hornblower Saga: Chronological Order, #11)",C.S. Forester,"Forester, C.S.",,"=""0316289418""","=""9780316289412""",0,4.16,Back Bay Books,Paperback,352,1989,1957,,2015/04/10,kobo,kobo (#967),read,,,,1,0
90947,"Hornblower During the Crisis (Hornblower Saga: Chronological Order, #4)",C.S. Forester,"Forester, C.S.",,"=""0316289442""","=""9780316289443""",0,4.07,Back Bay Books,Paperback,176,1990,1967,,2015/04/10,kobo,kobo (#966),read,,,,1,0
13448510,Die Datenfresser,Constanze Kurz,"Kurz, Constanze",Frank Rieger,"=""3104010366""","=""9783104010366""",0,3.44,S. Fischer Verlag,ebook,272,,2011,,2015/04/10,kobo,kobo (#965),read,,,,1,0
680030,"Island of Exiles (Sugawara Akitada, #4)",I.J. Parker,"Parker, I.J.",,"=""0143112597""","=""9780143112594""",0,4.08,Penguin Group,Paperback,398,2007,2003,,2015/04/10,kobo,kobo (#964),read,,,,1,0
296266,"Black Arrow (Sugawara Akitada, #3)",I.J. Parker,"Parker, I.J.",,"=""0143035614""","=""9780143035619""",0,4.03,Penguin Books,Paperback,356,2006,2003,,2015/04/10,kobo,kobo (#963),read,,,,1,0
384646,"Rashomon Gate (Sugawara Akitada, #2)",I.J. Parker,"Parker, I.J.",,"=""0143035606""","=""9780143035602""",0,3.91,Penguin Group,Paperback,378,2006,2002,,2015/04/10,kobo,kobo (#962),read,,,,1,0
613889,"The Dragon Scroll (Sugawara Akitada, #1)",I.J. Parker,"Parker, I.J.",,"=""0143035320""","=""9780143035329""",0,3.76,Penguin Group,Paperback,338,2005,2005,,2015/04/10,kobo,kobo (#961),read,,,,1,0
2703357,"The Hell Screen (Sugawara Akitada, #5)",I.J. Parker,"Parker, I.J.",,"=""0143035622""","=""9780143035626""",0,4.06,Penguin Books,Paperback,415,2008,2003,,2015/04/10,kobo,kobo (#960),read,,,,1,0
17979361,Death of a Doll Maker (Sugawara Akitada #11),I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.34,Ingrid J. Parker Inc.,Kindle Edition,235,2013,2013,,2015/04/10,kobo,kobo (#959),read,,,,1,0
6160969,"The Convict's Sword (Sugawara Akitada, #6)",I.J. Parker,"Parker, I.J.",,"=""0143115790""","=""9780143115793""",0,4.02,Penguin Books,Paperback,416,2009,2009,,2015/04/10,kobo,kobo (#958),read,,,,1,0
8527547,"The Masuda Affair (Sugawara Akitada, #7)",I.J. Parker,"Parker, I.J.",,"=""0727869256""","=""9780727869258""",0,4.10,Severn House,Hardcover,291,2010,2010,,2015/04/10,kobo,kobo (#957),read,,,,1,0
17374546,The Emperor's Woman (Sugawara Akitada #10),I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.26,Ingrid J. Parker Inc.,Kindle Edition,261,2012,2012,,2015/04/10,kobo,kobo (#955),read,,,,1,0
12331767,High-Rise,J.G. Ballard,"Ballard, J.G.",,"=""0871404028""","=""9780871404022""",0,3.60,Liveright,Paperback,208,2012,1975,,2015/04/10,"to-read, kobo","to-read (#550), kobo (#956)",to-read,,,,0,0
9210895,The Fires of the Gods (Sugawara Akitada #8),I.J. Parker,"Parker, I.J.",,"=""0727869892""","=""9780727869890""",0,4.20,Severn House,Hardcover,247,2011,2010,,2015/04/10,kobo,kobo (#954),read,,,,1,0
13183379,Death on an Autumn River (Sugawara Akitada #9),I.J. Parker,"Parker, I.J.",,"=""""","=""""",0,4.15,,Kindle Edition,392,2011,2011,,2015/04/10,kobo,kobo (#953),read,,,,1,0
20926278,Revival,Stephen        King,"King, Stephen",,"=""1476770387""","=""9781476770383""",5,3.81,Scribner,Hardcover,405,2014,2014,2015/04/07,2015/03/08,,,read,,,,1,0
29044,The Secret History,Donna Tartt,"Tartt, Donna",,"=""1400031702""","=""9781400031702""",0,4.16,Vintage,Paperback,559,1992,1992,,2015/04/07,to-read,to-read (#548),to-read,,,,0,0
15815598,"Big Data: A Revolution That Will Transform How We Live, Work, and Think",Viktor Mayer-Schönberger,"Mayer-Schönberger, Viktor",Kenneth Cukier,"=""0544002695""","=""9780544002692""",5,3.69,Houghton Mifflin Harcourt,Hardcover,242,2013,2013,2015/04/07,2015/03/28,,,read,,,,1,0
23351020,Borderline,Liza Marklund,"Marklund, Liza",,"=""1409043495""","=""9781409043492""",0,3.53,Transworld Digital,Kindle Edition,0,2014,2011,,2015/04/07,to-read,to-read (#547),to-read,,,,0,0
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",Jennifer Lee Carrell,"=""0451528824""","=""9780451528827""",0,4.32,Signet,Mass Market Paperback,320,2003,1908,,2015/04/07,to-read,to-read (#546),to-read,,,,0,0
8716104,"Aunt Dimity and the Family Tree (Aunt Dimity Mystery, #16)",Nancy Atherton,"Atherton, Nancy",,"=""0670022438""","=""9780670022434""",0,4.02,Viking,Hardcover,229,2011,2011,,2015/04/06,kobo,kobo (#952),read,,,,1,0
6651233,"Aunt Dimity Down Under (Aunt Dimity Mystery, #15)",Nancy Atherton,"Atherton, Nancy",,"=""067002144X""","=""9780670021444""",0,4.01,Viking,Hardcover,215,2010,2010,,2015/04/06,kobo,kobo (#951),read,,,,1,0
1506676,"Aunt Dimity, Vampire Hunter (Aunt Dimity Mystery, #13)",Nancy Atherton,"Atherton, Nancy",,"=""0670018546""","=""9780670018543""",0,3.93,Viking Adult,Hardcover,240,2008,2008,,2015/04/06,kobo,kobo (#950),read,,,,1,0
2459732,"Aunt Dimity Goes West (An Aunt Dimity Mystery, #12)",Nancy Atherton,"Atherton, Nancy",,"=""0143112910""","=""9780143112914""",0,3.93,Penguin Books,Mass Market Paperback,293,2008,2007,,2015/04/06,kobo,kobo (#949),read,,,,1,0
10041909,Aunt Dimity and the Deep Blue Sea (Aunt Dimity Series #11),Nancy Atherton,"Atherton, Nancy",,"=""0594000815""","=""9780594000815""",0,4.05,Penguin Group (USA),Hardcover,256,2006,2006,,2015/04/06,kobo,kobo (#948),read,,,,1,0
4679991,Aunt Dimity and the Next of Kin (Aunt Dimity Series #10),Nancy Atherton,"Atherton, Nancy",,"=""0786273321""","=""9780786273324""",0,4.10,Thorndike Press,Hardcover,352,2005,2005,,2015/04/06,kobo,kobo (#947),read,,,,1,0
5584882,Aunt Dimity: Snowbound,Nancy Atherton,"Atherton, Nancy",,"=""0786262680""","=""9780786262687""",0,4.00,Thorndike Press,Hardcover,313,2004,2004,,2015/04/06,kobo,kobo (#946),read,,,,1,0
511258,"Aunt Dimity Takes a Holiday (Aunt Dimity Mystery, #8)",Nancy Atherton,"Atherton, Nancy",,"=""014200393X""","=""9780142003930""",0,4.02,Penguin Books,Mass Market Paperback,213,2004,2003,,2015/04/06,kobo,kobo (#945),read,,,,1,0
511257,"Aunt Dimity: Detective (Aunt Dimity Mystery, #7)",Nancy Atherton,"Atherton, Nancy",,"=""0142001546""","=""9780142001547""",0,3.97,Penguin Books,Mass Market Paperback,230,2003,2001,,2015/04/06,kobo,kobo (#944),read,,,,1,0
511261,"Aunt Dimity's Christmas (Aunt Dimity Mystery, #5)",Nancy Atherton,"Atherton, Nancy",,"=""0140296301""","=""9780140296303""",0,4.04,Penguin Books,Mass Market Paperback,214,2000,1999,,2015/04/06,kobo,kobo (#942),read,,,,1,0
528038,"Aunt Dimity Digs In (Aunt Dimity Mystery, #4)",Nancy Atherton,"Atherton, Nancy",,"=""014027569X""","=""9780140275698""",0,3.96,Penguin Books,Mass Market Paperback,275,1999,1998,,2015/04/06,kobo,kobo (#941),read,,,,1,0
772466,Aunt Dimity's Good Deed,Nancy Atherton,"Atherton, Nancy",,"=""0670867152""","=""9780670867158""",0,3.94,Viking Books,Hardcover,276,1996,1996,,2015/04/06,kobo,kobo (#940),read,,,,1,0
511263,"Aunt Dimity and the Duke (Aunt Dimity Mystery, #2)",Nancy Atherton,"Atherton, Nancy",,"=""""","=""""",0,3.96,Penguin,Paperback,290,1995,1994,,2015/04/06,kobo,kobo (#939),read,,,,1,0
583921,"Aunt Dimity's Death (Aunt Dimity Mystery, #1)",Nancy Atherton,"Atherton, Nancy",,"=""0140178406""","=""9780140178401""",0,3.96,Penguin,Mass Market Paperback,244,1993,1992,,2015/04/06,kobo,kobo (#938),read,,,,1,0
17383934,The Valley of Amazement,Amy Tan,"Tan, Amy",,"=""0062107313""","=""9780062107312""",0,3.69,Ecco,Hardcover,589,2013,2013,,2015/04/06,kobo,kobo (#937),read,,,,1,0
18402464,The Rosie Project,Graeme Simsion,"Simsion, Graeme",,"=""1405912782""","=""9781405912785""",0,4.01,Penguin Books Limited,ebook,384,2013,2013,,2015/04/06,kobo,kobo (#936),read,,,,1,0
15704161,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""0297859404""","=""9780297859406""",0,4.14,Orion,ebook,444,2012,2012,,2015/04/06,kobo,kobo (#935),read,,,,1,0
18295632,"A Song for the Dying (Ash Henderson, #2)",Stuart MacBride,"MacBride, Stuart",,"=""0007344309""","=""9780007344307""",0,4.04,HarperCollins,Hardcover,528,2014,2013,,2015/04/06,kobo,kobo (#933),read,,,,1,0
16299341,"Thankless in Death (In Death, #37)",J.D. Robb,"Robb, J.D.",,"=""0399164421""","=""9780399164422""",0,4.35,Putnam Adult ,Hardcover,557,2013,2013,,2015/04/06,kobo,kobo (#932),read,,,,1,0
23351270,"Personal (Jack Reacher, #19)",Lee Child,"Child, Lee",,"=""1473508770""","=""9781473508774""",0,3.99,Transworld Digital,Kindle Edition,312,2014,2014,,2015/04/06,kobo,kobo (#931),read,,,,1,0
7058405,"The Ice Princess (Fjällbacka, #1)",Camilla Läckberg,"Läckberg, Camilla",Steven T. Murray,"=""1605980927""","=""9781605980928""",0,3.76,Pegasus,Hardcover,393,2010,2003,,2015/04/06,kobo,kobo (#929),read,,,,1,0
1457790,"Stenhuggaren (Patrik Hedström, #3)",Camilla Läckberg,"Läckberg, Camilla",,"=""9137126385""","=""9789137126388""",0,3.93,Forum bokförlag,Hardcover,404,2005,2005,,2015/04/06,kobo,kobo (#928),read,,,,1,0
8153139,The Ghosts of Belfast (Jack Lennon Investigations #1),Stuart Neville,"Neville, Stuart",,"=""1569478570""","=""9781569478578""",0,3.92,Soho Crime,Paperback,336,2010,2009,,2015/04/06,kobo,kobo (#927),read,,,,1,0
10714451,Stolen Souls (Jack Lennon Investigations #3),Stuart Neville,"Neville, Stuart",,"=""1569479836""","=""9781569479834""",0,3.89,Soho Crime,Hardcover,354,2011,2011,,2015/04/06,kobo,kobo (#926),read,,,,1,0
17426774,Collusion,Stuart Neville,"Neville, Stuart",,"=""1407084623""","=""9781407084626""",0,3.95,Vintage Digital,Kindle Edition,512,2010,2010,,2015/04/06,kobo,kobo (#925),read,,,,1,0
15803075,"Lifetime (Annika Bengtzon, #7)",Liza Marklund,"Marklund, Liza",Neil Smith,"=""1451606974""","=""9781451606973""",0,3.68,Atria/Emily Bestler Books,Hardcover,384,2013,2007,,2015/04/06,kobo,kobo (#924),read,,,,1,0
17935574,Dominion,C.J. Sansom,"Sansom, C.J.",,"=""0230761224""","=""9780230761223""",0,3.86,Mantle,ebook,450,2012,2012,,2015/04/06,kobo,kobo (#922),read,,,,1,0
13531382,Sexy Little Numbers: How to Grow Your Business Using the Data You Already Have,Dimitri Maex,"Maex, Dimitri",Paul B. Brown,"=""0307888363""","=""9780307888365""",0,3.80,Crown Business,Kindle Edition,304,2012,2012,,2015/04/06,kobo,kobo (#921),read,,,,1,0
13131900,The Romanov Conspiracy,Glenn Meade,"Meade, Glenn",,"=""1451611862""","=""9781451611861""",5,3.94,Howard Books,Hardcover,515,2012,2012,2013/07/14,2012/12/12,kobo,kobo (#920),read,,,,1,0
6696541,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",,"=""0307455351""","=""9780307455352""",0,4.17,Vintage,Mass Market Paperback,644,2008,2005,,2015/04/06,kobo,kobo (#919),read,,,,1,0
5060378,The Girl Who Played with Fire (Millennium #2),Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269981""","=""9780307269980""",4,4.26,Alfred A. Knopf,Hardcover,503,2009,2006,,2011/02/14,kobo,kobo (#918),read,,,,1,0
6892870,"The Girl Who Kicked the Hornet’s Nest (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""030726999X""","=""9780307269997""",4,4.24,Knopf,Hardcover,566,2010,2007,,2011/03/13,kobo,kobo (#917),read,,,,1,0
18453095,"Unlucky 13 (Women's Murder Club, #13)",James  Patterson,"Patterson, James",Maxine Paetro,"=""031621129X""","=""9780316211291""",0,4.08,"Little, Brown and Company",Hardcover,384,2014,2014,,2015/04/06,kobo,kobo (#916),read,,,,1,0
9375,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,"Flagg, Fannie",,"=""0375508414""","=""9780375508417""",0,4.28,Random House,Hardcover,416,2002,1987,,2015/04/06,kobo,kobo (#915),read,,,,1,0
15985392,"Threat Vector (Jack Ryan Jr, #4; Jack Ryan Universe, #15)",Tom Clancy,"Clancy, Tom",Mark Greaney,"=""0399160450""","=""9780399160455""",0,4.20,Putnam Adult,Hardcover,835,2012,2012,,2015/04/06,kobo,kobo (#913),read,,,,1,0
22836496,"The Missing and the Dead (Logan McRae, #9)",Stuart MacBride,"MacBride, Stuart",,"=""0007494602""","=""9780007494606""",0,4.19,HarperCollins,Hardcover,592,2015,2015,,2015/03/17,"to-read, kobo","to-read (#487), kobo (#914)",to-read,,,,0,0
6566722,"Heat Wave (Nikki Heat, #1)",Richard Castle,"Castle, Richard",,"=""1401323820""","=""9781401323820""",0,3.57,Hyperion,Kindle Edition,198,2009,2008,,2011/03/30,"to-read, kobo","to-read (#80), kobo (#912)",to-read,,,,0,0
7776678,"Naked Heat (Nikki Heat, #2)",Richard Castle,"Castle, Richard",,"=""1401324029""","=""9781401324025""",0,3.79,Hyperion,Hardcover,290,2010,2010,,2015/04/06,kobo,kobo (#911),read,,,,1,0
16183104,Partners in Crime (Logan McRae #6.5-#7.5),Stuart MacBride,"MacBride, Stuart",,"=""""","=""""",0,4.01,HarperCollins,Kindle Edition,50,2012,2012,,2015/04/06,kobo,kobo (#910),read,,,,1,0
12418635,"Heat Rises (Nikki Heat, #3)",Richard Castle,"Castle, Richard",,"=""1401303919""","=""9781401303914""",0,3.94,Hyperion,Kindle Edition,269,2011,2011,,2015/04/06,kobo,kobo (#909),read,,,,1,0
13533132,"Nemesis (Harry Hole, #4)",Jo Nesbø,"Nesbø, Jo",,"=""0307370739""","=""9780307370730""",0,3.98,Vintage Canada,Kindle Edition,256,2010,2002,,2015/04/06,kobo,kobo (#908),read,,,,1,0
13425509,"The Devil's Star (Harry Hole, #5)",Jo Nesbø,"Nesbø, Jo",,"=""0062193961""","=""9780062193964""",0,4.06,Harper,Kindle Edition,464,2012,2003,,2015/04/06,kobo,kobo (#907),read,,,,1,0
10448027,The Redbreast (Harry Hole #3),Jo Nesbø,"Nesbø, Jo",,"=""0062068423""","=""9780062068422""",0,3.94,Harper,Mass Market Paperback,563,2011,2000,,2015/04/06,kobo,kobo (#906),read,,,,1,0
9606002,"The Preacher (Patrik Hedström, #2)",Camilla Läckberg,"Läckberg, Camilla",Steven T. Murray,"=""1605981737""","=""9781605981734""",0,3.83,Pegasus Crime,Hardcover,419,2011,2004,,2015/04/06,kobo,kobo (#905),read,,,,1,0
533036,Carved in Bone (Body Farm #1),Jefferson Bass,"Bass, Jefferson",,"=""006075981X""","=""9780060759810""",0,3.93,William Morrow,Hardcover,352,2006,2006,,2015/04/06,kobo,kobo (#904),read,,,,1,0
136642,The Ice Limit - La barrière de glace (Ice Limit #1),Lincoln Child,"Child, Lincoln",Lincoln Child,"=""2841873900""","=""9782841873906""",0,4.00,,Paperback,491,2001,2000,,2015/04/06,kobo,kobo (#903),read,,,,1,0
92145,Flesh and Bone (Body Farm #2),Jefferson Bass,"Bass, Jefferson",,"=""0060759836""","=""9780060759834""",0,4.06,William Morrow,Hardcover,361,2007,2007,,2015/04/06,kobo,kobo (#902),read,,,,1,0
